,artist_name,image_path
2166,Aaryn Doyle,https://m.media-amazon.com/images/M/MV5BMTMwMDAxNjk4NV5BMl5BanBnXkFtZTcwMjQyNTU3MQ@@._V1_.jpg
2167,Lisa Marie Presley,https://pagesix.com/wp-content/uploads/sites/3/2022/05/ben-lisa-marie-1.jpg
2168,Heart,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Heart_coraz%C3%B3n.svg/1200px-Heart_coraz%C3%B3n.svg.png
2169,Maysa,https://i.scdn.co/image/ab6761610000e5ebb2220517fa4e0d3b616b3424
2170,ВFI,https://www.vivifi.me/wp-content/uploads/2021/12/180GB-Share-Plan.gif
2171,Blind Witness,https://upload.wikimedia.org/wikipedia/commons/7/73/Blindwitnesslive.jpg
2172,Stick to Your Guns,https://i0.wp.com/wallofsoundau.com/wp-content/uploads/2021/09/styg-e1632349511990.jpg?fit=1200%2C552&ssl=1
2173,Bury Tomorrow,https://data.mothership.tools/mothershiptools-ukprod/wp-content/uploads/2020/07/Bury_Tomorrow_2022_2.jpg
2174,Buried in Verona,https://upload.wikimedia.org/wikipedia/en/f/fd/Buried_in_Verona_-_Notorious.jpg
2175,War of Ages,https://upload.wikimedia.org/wikipedia/en/6/68/War_of_Ages_album.jpg
2176,More Than A Thousand,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSrfS0Ugcs6JIMoUa1EdUfSlYk-LDLbTBWBvnOl9sSUbzLAahhahlmjWiLObkrbKp0ST2E&usqp=CAU
2177,Miss May I,https://upload.wikimedia.org/wikipedia/commons/1/15/Miss_May_I%2C_photographed_in_2014.jpeg
2178,Каста,https://i.ytimg.com/vi/hvifp2U5oXg/maxresdefault.jpg
2179,The Hysteria,https://upload.wikimedia.org/wikipedia/commons/0/0c/Drawings_of_a_woman_in_catalepsy_by_Albert_Londe.jpg
2180,Sarah Where Is My Tea,https://lastfm.freetls.fastly.net/i/u/770x0/226ef4bcebeb4a908719b50406c94264.jpg
2181,Gallows,https://upload.wikimedia.org/wikipedia/commons/7/7b/Gallows_in_Texas%2C_1916.jpg
2182,Stan Marsh,https://static.wikia.nocookie.net/southpark/images/c/c6/Stan-marsh-0.png/revision/latest?cb=20210107202918
2183,The Eyes Of A Traitor,https://m.media-amazon.com/images/I/61WKj6HmBJL.jpg
2184,50 kreon 50,https://cdn.shopify.com/s/files/1/0150/2268/6256/products/54137_1200x1200.jpg?v=1604590022
2185,We Butter The Bread With Butter,https://upload.wikimedia.org/wikipedia/commons/e/e2/Rock_in_caputh-WBTBWB-47.jpg
2186,Soulcount,https://yt3.ggpht.com/3yMHD0-eF2fG2_LA8Ofna3SQAeHfDZaY-9VnjGsIelf9Ewtac1ZFWmh6Sw6yooVMc8OI0HWbww=s900-c-k-c0x00ffffff-no-rj
2187,Dead Silence Hides My Cries,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTENzS2w4Yb5N2rfAv8Jq271Dlvx9ROXDRyIiM5pBpNeaE2_dW_xsRp8ezdLPx9Lx6MVMk&usqp=CAU
2188,Abandon All Ships,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR3l3sIkNzSwE2a3QKPcjNFpg7qfFxp18pgQy_0encGYCFyZu7aEo8HO-pXubuVttY8gCI&usqp=CAU
2189,Of Mice & Men,https://upload.wikimedia.org/wikipedia/commons/a/a8/Of_Mice_and_Men_%281937_1st_ed_dust_jacket%29.jpg
2190,Main-de-Gloire,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSNTmq52JCfgReeOf_xlZgta8GKNnOZEQzHYZNPxmpc-GzXtIumfrBzo7RabIHlOeMhSlU&usqp=CAU
2191,Chevelle,https://upload.wikimedia.org/wikipedia/commons/c/c2/1966_Chevrolet_Chevelle_SS_%2832985111206%29.jpg
2192,The Mess,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSvRit-mxsbrbblnZ4Fvhyt2gQs9xaGul5QUW0Pfu89EKtpIseTl-xdCdZRvyxLe1-PTJ0&usqp=CAU
2193,Compelled to Comply,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR_j5uJOhRZD6_aftlUtjVQ5AMr3NwosuxaCywdFBPlDVefqi8rO9n71XNPvjHyyMn9Ljs&usqp=CAU
2194,It Dies Today,https://static.wikia.nocookie.net/metal/images/5/59/It_Dies_Today.jpg/revision/latest?cb=20111206050530
2195,Attack Attack!,https://upload.wikimedia.org/wikipedia/commons/3/32/Attack2010TIAFT.jpg
2196,Austrian Death Machine,https://upload.wikimedia.org/wikipedia/en/2/25/Totallbrutal.jpg
2197,Disdained Grace,https://lastfm.freetls.fastly.net/i/u/ar0/8114c50c754f44d28874f597dde56cd1.jpg
2198,Woe Is Me,https://www.rocksound.tv/assets/uploads/WIMPhoto.jpg
2199,The Word Alive,https://i1.sndcdn.com/avatars-000014920356-0ppaeo-t500x500.jpg
2200,Deception Of A Ghost,https://i.scdn.co/image/ab67616d00001e02196823f72c53a763e5745b45
2201,Fall to the Queen,https://www.songmeaningsandfacts.com/wp-content/uploads/2019/03/Hammer-to-Fall.jpg
2202,Aelpéacha,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQdoQKjPNSSfaM0jrvjDfD3mlm72MsLAwNJIdm6FDWZjdXmTbCAU1lcd59Ck56CFDkLgA8&usqp=CAU
2203,Mr. Criminal,https://i.scdn.co/image/ab6761610000e5ebdc8510c35c9d44e21f873991
2204,B.G. Knocc Out & Dresta,https://upload.wikimedia.org/wikipedia/commons/2/2d/Knocc.jpg
2205,Aaliyah,https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Aaliyah-02.jpg/640px-Aaliyah-02.jpg
2206,Lil 1/2 Dead,https://static.wikia.nocookie.net/hip-hop-music/images/2/22/Ec837fa72ebd41df84baa7ea889f249b.jpg/revision/latest?cb=20170717230154
2207,Bone Thugs-N-Harmony,https://www.rollingstone.com/wp-content/uploads/2020/02/BonenThug.jpg
2208,Too $hort,https://upload.wikimedia.org/wikipedia/commons/2/25/Tooshort_%28300dpi%29.jpg
2209,Alkpote,https://i1.sndcdn.com/avatars-yEochETzlNDRj9LP-4Wgilg-t240x240.jpg
2210,Seth Gueko,"https://m.media-amazon.com/images/M/MV5BNDRjZDY0YWYtNDRkYy00NmFlLTg5MmUtZjlkZWExODJkMjk1XkEyXkFqcGdeQXVyMTAyMzYwNzgw._V1_UY1200_CR298,0,630,1200_AL_.jpg"
2211,Snoop Dogg,https://upload.wikimedia.org/wikipedia/commons/1/17/Snoop_Dogg_2019_by_Glenn_Francis.jpg
2212,Eazy-E,https://upload.wikimedia.org/wikipedia/commons/c/c6/Eazy_E_headshot_%28cropped%29.jpg
2213,Csrd,https://assets.kpmg/is/image/kpmg/ie-corporate-sustainability-reporting-directive:cq5dam.web.1200.630
2214,DJ Quik,https://upload.wikimedia.org/wikipedia/en/b/b1/DJ_Quick_in_2015.jpg
2215,Roi Heenok,https://i.discogs.com/tTmtyYgTh0jQfzvkKodLWuwn1G5faDH6AJ2Zr3uzIbA/rs:fit/g:sm/q:40/h:300/w:300/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTM3ODE3/OS0xNTQwMzI2MDg1/LTg4NDYuanBlZw.jpeg
2216,Spice 1,https://upload.wikimedia.org/wikipedia/en/a/a4/Spice_1_-_Hits.jpg
2217,Mr. Capone-E,https://i.scdn.co/image/ab6761610000e5eb8f8a395a1b7731e9b29d7c13
2218,Booba,https://yt3.ggpht.com/BZRQFTUdzDQja9FvseSIVIB7wlEhjIPUJJ3vOFvfcVEQgut6hj3wjd5d25ukTuLAGwGbaGI9grk=s900-c-k-c0x00ffffff-no-rj
2219,Southcide 13,https://i.ytimg.com/vi/R7nHntmQ8CY/hqdefault.jpg
2220,Kokane,https://upload.wikimedia.org/wikipedia/commons/e/e8/Kokane%2C_2011.jpg
2221,Ice Cube,https://upload.wikimedia.org/wikipedia/commons/2/2c/Ice-Cube_2014-01-09-Chicago-photoby-Adam-Bielawski.jpg
2222,Busta Flex,https://images.genius.com/c294f1ae444e572d55688263687d18af.300x300x1.jpg
2223,Above the Law,https://m.media-amazon.com/images/M/MV5BNjkyY2EzZmMtOGFhYS00OWQyLWI0YmMtZGFmNzhkN2EzZDgyXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_.jpg
2224,Ant Banks,https://i.scdn.co/image/ab67616d0000b273cd4eea20bd1f1dea25269c18
2225,Unité 2 Feu,https://i.scdn.co/image/ab67616d0000b273bc0ee2cbd2adbe2e6b8efd95
2226,Nate Dogg,https://upload.wikimedia.org/wikipedia/commons/6/65/Nate_dogg_rapradar_%28cropped%29.jpg
2227,Wiz Khalifa,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Wiz_Khalifa_Stavernfestivalen_2018_%28231822%29.jpg/800px-Wiz_Khalifa_Stavernfestivalen_2018_%28231822%29.jpg
2228,Swift Guad,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSLTzRPm3y7_i4FxGPkgP7JU55xFVYSQwGd9f11f0c7gmkuGV9xY_B_x_-RS7Lp6qbHB84&usqp=CAU
2229,Alborosie,https://upload.wikimedia.org/wikipedia/commons/d/d3/2013-08-25_Chiemsee_Reggae_Summer_-_Alborosie_%26_The_Shengen_Clan_6127.JPG
2230,Yella,https://upload.wikimedia.org/wikipedia/commons/8/86/DJ_Yella_2.jpg
2231,Orelsan,https://upload.wikimedia.org/wikipedia/commons/4/43/Orelsan_Deauville_2019.jpg
2232,Dr. Dre,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Dr._Dre_in_2011.jpg/220px-Dr._Dre_in_2011.jpg
2233,Domino,https://d16jhsvmsopai9.cloudfront.net/upload/img/click_collect_2022_banner_w02_webslider_mobile_640pxwx536pxh.jpg
2234,Compton's Most Wanted,https://upload.wikimedia.org/wikipedia/en/0/0b/C.M.W._2.jpg
2235,Lunatic,https://thumbs.dreamstime.com/b/sad-lunatic-18591147.jpg
2236,N.W.A,https://miro.medium.com/max/1400/1*_gvvBMq11ugUwoaeZI-FCA.jpeg
2237,Mobb Deep,https://i.scdn.co/image/ab6761610000e5ebf85a8db4c66d84f796d2afe5
2238,Warren G,https://i.ytimg.com/vi/jEJa7t4ST0I/maxresdefault.jpg
2239,Brotha Lynch Hung,https://i.ytimg.com/vi/ITeHBbfqYwk/maxresdefault.jpg
2240,MC Eiht,https://upload.wikimedia.org/wikipedia/commons/b/b7/MC_Eiht%2C_2020.png
2241,Mr. X,https://static.wikia.nocookie.net/residentevil/images/e/ec/Tyrant_%28Remake%29.png/revision/latest?cb=20210731140650
2242,Lil Cuete,https://i.scdn.co/image/ab67616d0000b27343f7c9261d126ac5ca217154
2243,2nd II None,https://upload.wikimedia.org/wikipedia/en/0/04/2nd_II_None_%28album%29.jpg
2244,MSJ,https://i.ytimg.com/vi/CV5DEbBnj8o/maxresdefault.jpg
2245,K-Dee,https://static.wikia.nocookie.net/hip-hop-music/images/b/b8/K-Dee.jpg/revision/latest?cb=20151222125838
2246,Les Sales Blancs,https://i.discogs.com/E2i_85cL74Ay9vevWauXSWUPJ_rnmXHsitKRab8JR_4/rs:fit/g:sm/q:40/h:300/w:300/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTcxODQ3/Ni0xMTUxNDI3Nzc1/LmpwZWc.jpeg
2247,Foesum,https://images.genius.com/978f99510a0fcd277380ba42f806be9a.597x597x1.jpg
2248,Big Moves,https://i.ytimg.com/vi/3Jvh4im7CgU/maxresdefault.jpg
2249,Land of Talk,https://i.ytimg.com/vi/TI6It1_3vVw/maxresdefault.jpg
2250,Simon & Garfunkel,https://law.nus.edu.sg/wp-content/uploads/2020/04/Dean-Simon-Chesterman-C-scaled-e1625623911170.jpg
2251,Kind of Like Spitting,https://upload.wikimedia.org/wikipedia/commons/2/2c/BenBarnett.jpg
2252,Maps & Atlases,https://cdn.hswstatic.com/gif/maps.jpg
2253,Dirty Projectors,https://i.guim.co.uk/img/static/sys-images/Guardian/Pix/pictures/2012/7/4/1341411825522/dirty-projectors-008.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&enable=upscale&s=d7375cde510011a0d3cc1d87c1644e5c
2254,Page France,https://i.scdn.co/image/62d33149df9580625972ee91afd863b42e3f661e
2255,The Octopus Project,https://upload.wikimedia.org/wikipedia/commons/6/64/The_Octopus_Project_Campfire_Photo.jpg
2256,Death from Above 1979,https://upload.wikimedia.org/wikipedia/en/b/b1/DFA1979-headsup.png
2257,Alban Berg Quartet,https://static01.nyt.com/images/2020/06/15/arts/14quartet1/14quartet1-mediumSquareAt3X.jpg
2258,Tera Melos,https://upload.wikimedia.org/wikipedia/commons/a/ae/Tera_Melos.jpg
2259,Werner Haas/Orchestre National de L'Opéra de Monte-Carlo/Alceo Galliera,https://i.discogs.com/jeGMct-Ufp0PAZ1SCGJ2H8VXGcDF-cYj9XX6nK_sp0Q/rs:fit/g:sm/q:40/h:300/w:300/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIwMDM3/NDU0LTE2MzA1NTQ4/MjgtNjg3NC5qcGVn.jpeg
2260,Werner Haas,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRlEjsfz7IQIMC94Tz0ttlB7FB0xxNsq1puPvVuSdm_lI3oLiezP0_gJ1M06ABHVOCYJHs&usqp=CAU
2261,Pedro the Lion,https://upload.wikimedia.org/wikipedia/commons/d/d3/Pedro-The-Lion-2017.jpg
2262,Feist,https://upload.wikimedia.org/wikipedia/commons/7/7d/Feist_Coachella_2012_2.jpg
2263,Lake,https://cdn.britannica.com/97/158797-050-ABECB32F/North-Cascades-National-Park-Lake-Ann-park.jpg?w=400&h=300&c=crop
2264,The Microphones,https://upload.wikimedia.org/wikipedia/en/d/d0/The_Microphones_%28band%29.jpg
2265,The Apples in Stereo,https://upload.wikimedia.org/wikipedia/commons/1/19/Apples-in-Stereo-Primavera-Festival-%28edit%29.jpg
2266,Deerhoof,https://i.guim.co.uk/img/static/sys-images/Music/Pix/pictures/2008/07/24/Deerhoof276.jpg?width=465&quality=45&auto=format&fit=max&dpr=2&s=2e74b1c716042d24b3aa3163793cef5a
2267,Born Ruffians,https://images.squarespace-cdn.com/content/v1/586d3a2fbe65947270a0c59d/1509372096729-M64FG7I7WJHUGXQ5EJ0F/BORN+RUFFIANS+by+Matt+Barnes+%28LO+RES%29.jpg?format=1000w
2268,Things People Say,https://i.pinimg.com/originals/de/98/78/de98782461f382690d83a2c1e1ec2dd5.jpg
2269,Broken Social Scene Presents: Brendan Canning,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS3AZNRhzod0MKmGSIBCRLmPGKgWsM1c-tUsrxYRnysxsKOOeDMeF8m6_5qq5vcV5eh_kE&usqp=CAU
2270,The American Analog Set,https://i.scdn.co/image/71c2b77fa965a320cb4e6ce515771107a2cba213
2271,Big Weird Dutch People,https://stuffdutchpeoplelike.com/wp-content/uploads/2011/05/direct.png
2272,Dirty Projectors + Björk,https://media.pitchfork.com/photos/5929aa9c5e6ef959693215fc/1:1/w_600/db745818.jpg
2273,Django Reinhardt,https://media.npr.org/assets/music/news/2010/01/django-c9adb735a15e716afbf59663b7258c055f38b4f4-s1100-c50.jpg
2274,Stereolab,https://upload.wikimedia.org/wikipedia/commons/3/3b/Stereolab_%281994%29.jpg
2275,Sky Larkin,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSbkNob6JgzuB9N2_ssyANQjVVqiKRxYlIHGZ6TVW2HPtJI0LlOnfloL9fmbsC775LkQPw&usqp=CAU
2276,No Kids,https://image.shutterstock.com/image-vector/children-not-allowed-this-area-260nw-1519506614.jpg
2277,Bill Evans,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Bill_Evans_%281961_publicity_photo_by_Steve_Schapiro%29.jpg/1200px-Bill_Evans_%281961_publicity_photo_by_Steve_Schapiro%29.jpg
2278,Jean-Yves Thibaudet,https://images.squarespace-cdn.com/content/v1/5fb5758d9f9138481c1b13de/1605790831315-JEWWG7GKA0C3142NQG34/JYT_AndrewEccles_01.jpg?format=1000w
2279,Braid,https://media1.popsugar-assets.com/files/thumbor/sZEHiDC48gDhUMwotXZIq7uC41U/fit-in/728xorig/filters:format_auto-!!-:strip_icc-!!-/2020/12/23/774/n/1922153/fdf3fdb55fe37fd5771634.44430284_/i/french-braid-hair-tutorial.jpg
2280,Reverie Sound Revue,https://upload.wikimedia.org/wikipedia/en/1/10/Reverie_Sound_Revue.jpg
2281,Joe Pass,https://upload.wikimedia.org/wikipedia/commons/9/94/Joe_Pass_%28jazz%29.jpg
2282,Apostle of Hustle,https://i.discogs.com/vo8CI1-f3ssMloaGn-Jm6oyh2v3661kaQguPoXn8inc/rs:fit/g:sm/q:90/h:400/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTc2ODA4/MS0xMTk3NTkwMzg1/LmpwZWc.jpeg
2283,Sezen Aksu,https://media.npr.org/assets/music/news/2010/04/sezenaksu-f4899c3c38b55d822f95532e7f49bf6a751ff4a9-s1100-c50.jpg
2284,Zeki Müren,https://upload.wikimedia.org/wikipedia/commons/1/13/Zeki_M%C3%BCren_cropped.jpg
2285,Ezginin Günlüğü,https://i.ytimg.com/vi/pItcRr8mRQA/maxresdefault.jpg
2286,Ajda Pekkan,"https://m.media-amazon.com/images/M/MV5BZWY3ODkxODEtYTI0OS00YTE4LWJkOWUtMmU3Y2Q5NDlkNTYwXkEyXkFqcGdeQXVyMjc2Mzk3ODA@._V1_UY1200_CR230,0,630,1200_AL_.jpg"
2287,Nazan Öncel,https://m.media-amazon.com/images/I/71ek2tojDKL._SS500_.jpg
2288,Haris Alexiou,https://upload.wikimedia.org/wikipedia/commons/d/d1/Haris_Alexiou_2080202_%28cropped%29.JPG
2289,Yeni Türkü,https://upload.wikimedia.org/wikipedia/en/8/89/YeniTurku.jpg
2290,İlhan İrem,https://i.scdn.co/image/ab67616d0000b27335b6ef4fbc65c9d97f1f651a
2291,Mikis Theodorakis,https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Mikis_Theodorakis_Fabrik_070004.jpg/1200px-Mikis_Theodorakis_Fabrik_070004.jpg
2292,Zülfü Livaneli,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Z%C3%BClf%C3%BC_Livaneli_2018_%28cropped%29.jpg/220px-Z%C3%BClf%C3%BC_Livaneli_2018_%28cropped%29.jpg
2293,Barış Manço,https://upload.wikimedia.org/wikipedia/commons/6/63/Baris_Manco_gitar.jpg
2294,Hande Yener,https://upload.wikimedia.org/wikipedia/commons/5/51/Hande_Yener_Harbiye_Konseri_4_%28cropped%29.jpg
2295,Yıldız Tilbe,"https://m.media-amazon.com/images/M/MV5BNmM1MDM4YzMtNmE1OS00YTExLTk2MjAtZDI1N2JiYmY3OTQyXkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_UY1200_CR164,0,630,1200_AL_.jpg"
2296,Kostas Pavlidis,https://i.ytimg.com/vi/x8uAnPBZ-bY/hqdefault.jpg
2297,Ahmet Kaya,https://upload.wikimedia.org/wikipedia/commons/3/3b/Ahmet_Kaya.jpg
2298,Amália Rodrigues,https://upload.wikimedia.org/wikipedia/commons/0/0b/Amalia_Rodrigues%2C_Bestanddeelnr_922-1813.jpg
2299,Cem Karaca,"https://m.media-amazon.com/images/M/MV5BODk4MzIxNGItMjI5Yi00ZjgwLTgzNDAtZDk0ZGJkMzIyNWY0XkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_UY1200_CR190,0,630,1200_AL_.jpg"
2300,Mazhar Fuat Özkan,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcShg_yFCq9D7PqJbsjPX3Wul8eHullD-e5QKn_D834czI45aNMfuIAuIN-RuqQoRbHf-cQ&usqp=CAU
2301,Mor ve Ötesi,https://i.hurimg.com/i/hdn/75/0x0/59c830a745d2a027e83b8171.jpg
2302,Sertab Erener,https://upload.wikimedia.org/wikipedia/commons/8/8e/Sertab_Erener_konser_%C3%B6ncesi_kulisinde..jpg
2303,Nükhet Duru,https://im.haberturk.com/2022/05/06/ver1651826546/3430015_810x458.jpg
2304,Nilüfer,https://i.guim.co.uk/img/media/4c062e3b6069dcd3500a393c4ed568de255b3c41/0_121_2048_1228/master/2048.jpg?width=1200&height=1200&quality=85&auto=format&fit=crop&s=2b3be9dba20fa37b53d9213b1a5af28a
2305,Candan Erçetin,https://upload.wikimedia.org/wikipedia/commons/6/68/Candan_Er%C3%A7etin_fyk_%28cropped%29.jpg
2306,Müzeyyen Senar,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQluV3BuVsm8oWdhUtzxAnslPaNoY5Yv7rTt4QOo92ZnuJmzgTkjFB5N9MjtjS1R_Pn1Z8&usqp=CAU
2307,Zerrin Özer,https://i.scdn.co/image/ab67616d0000b27348c8ebea1a0e2e8e00cadd07
2308,Baba Zula,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ_1rSk1ovVi_yv_Qu3KG4HoCiDFd57XAOYIMjwkbjJ1dSBM511A_mB0F84Dpzxdp9Kcew&usqp=CAU
2309,Umay Umay,https://i.scdn.co/image/ab67616d0000b2735e7898a5b7ad13dfbe6a9b78
2310,Mehmet Güreli,https://yt3.ggpht.com/ytc/AKedOLSudLjH7u0bZXf0AWgWAMGD31Gprdnv7l31v1FF=s900-c-k-c0x00ffffff-no-rj
2311,Loyko,https://i.ytimg.com/vi/TLAS2kHZo1I/hqdefault.jpg
2312,Funda Arar,https://upload.wikimedia.org/wikipedia/commons/d/d6/Funda_Arar_Soft_Shot....jpg
2313,Hümeyra,https://m.media-amazon.com/images/M/MV5BMjEwMTI5MTAwM15BMl5BanBnXkFtZTgwNjA1MjI0MDI@._V1_.jpg
2314,Selda Bağcan,https://yt3.ggpht.com/u4cercrXNWVlUCSsN_KYiROoZGL6-6EfXcf3yS5-BuEbC9Dgx5pt3WYyAFI91TKL8_QOfjTDOg=s900-c-k-c0x00ffffff-no-rj
2315,Goran Bregović,https://upload.wikimedia.org/wikipedia/commons/e/e1/Goran_Bregovic_%2C_2007.jpg
2316,Yasmin Levy,https://upload.wikimedia.org/wikipedia/commons/4/46/Yasmin_Levy.jpg
2317,Zuhal Olcay,https://i.hurimg.com/i/hdn/75/310x238/60bca15267b0a943682ccecb.jpg
2318,Emel Sayın,https://upload.wikimedia.org/wikipedia/commons/c/cc/Emel_Say%C4%B1n_Kuru%C3%A7e%C5%9Fme_Arena_konser_%28cropped%29.jpg
2319,Levent Yüksel,https://i.discogs.com/lzo7u1VhFvbkjK-GTII5WGZG-jprmVVIefwqfmgJXV0/rs:fit/g:sm/q:40/h:300/w:300/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9BLTc4MzY4/My0xMjYyMDIwMTQ1/LmpwZWc.jpeg
2320,Françoise Atlan,https://medicitv-b.imgix.net/artist/francoise-atlan.jpg?auto=format&q=85
2321,Erkin Koray,https://upload.wikimedia.org/wikipedia/commons/3/34/ErkinKoray.jpg
2322,Düş Sokağı Sakinleri,https://m.media-amazon.com/images/I/51MlfHawoTL._SY355_.jpg
2323,Şebnem Ferah,https://upload.wikimedia.org/wikipedia/commons/7/70/Sebnem_Ferah_VF.jpg
2324,Teoman,https://upload.wikimedia.org/wikipedia/commons/0/00/Teoman_1320769.jpg
2325,Marissa Nadler,"https://img.redbull.com/images/c_crop,x_2148,y_0,h_4016,w_3213/c_fill,w_400,h_540/q_auto:low,f_auto/redbullcom/2018/10/01/e2d13df5-089b-4768-8fe7-4ebbffe1bbe4/marissa-nadler-portrait-for-my-crimes-cara-robbins"
2326,Twisted Sister,https://i.ytimg.com/vi/4xmckWVPRaI/hqdefault.jpg
2327,Dio,https://static.wikia.nocookie.net/jjba/images/8/87/DioP2.png/revision/latest/scale-to-width-down/270?cb=20170521193224
2328,KISS,https://ychef.files.bbci.co.uk/1376x774/p09rtrqc.jpg
2329,Massacration,https://i.scdn.co/image/ab67616d0000b27387cf099f016377756850fb2d
2330,Dee Snider,https://cdn.psychologytoday.com/sites/default/files/styles/article-inline-half-caption/public/field_blog_entry_images/2018-07/deesnider_8739.jpg?itok=9R4qqF9l
2331,Aerosmith,https://www.rollingstone.com/wp-content/uploads/2021/11/aerosmith-review.jpg
2332,Van Halen,https://upload.wikimedia.org/wikipedia/commons/b/b3/Eddie_Van_Halen_at_the_New_Haven_Coliseum.jpg
2333,Desperado,https://m.media-amazon.com/images/M/MV5BYjA0NDMyYTgtMDgxOC00NGE0LWJkOTQtNDRjMjEzZmU0ZTQ3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_FMjpg_UX1000_.jpg
2334,Hollywood Rose,https://upload.wikimedia.org/wikipedia/en/thumb/a/ad/Hollywoodroseearly.jpg/290px-Hollywoodroseearly.jpg
2335,Buckcherry,https://www.billboard.com/wp-content/uploads/media/buckcherry-2019-press-billboard-1548.jpg
2336,Joan Jett,https://upload.wikimedia.org/wikipedia/commons/5/50/Joan_Jett_2013.jpg
2337,Creed,https://upload.wikimedia.org/wikipedia/en/2/24/Creed_poster.jpg
2338,Highway,https://cdn.britannica.com/40/129140-004-D7C41EE5/highway-A2-Poland.jpg
2339,Pariisin Kevät,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS0O2CIg9owQLA6tQzfs2ahtGfqNvSKZsZDQukr58r0L9WXA6wlcTYYeUTdL7SnpMJDqXM&usqp=CAU
2340,Von Hertzen Brothers,https://pbs.twimg.com/profile_images/883062580188786692/YYaMs2jS_400x400.jpg
2341,Michael Monroe,https://upload.wikimedia.org/wikipedia/commons/9/9f/Michael_Monroe_-_Ilosaarirock_2011_1.jpg
2342,The Wildhearts,https://upload.wikimedia.org/wikipedia/commons/a/ac/Ginger_from_The_Wildhearts.jpg
2343,Uniklubi,https://i.scdn.co/image/ab67616d0000b273f8a7312ce000850d940b583a
2344,CMX,https://splashmags.com/wp-content/uploads/2018/12/CMX-Old-Orchard-Cinebistro-Theater-Interior-678x381.jpg
2345,Airbourne,https://upload.wikimedia.org/wikipedia/commons/f/fa/Airbourne_-_2019213200130_2019-08-01_Wacken_-_0474_-_5DSR3300_%28cropped%29.jpg
2346,D-A-D,"https://media.newyorker.com/photos/61ae95d1c5995b40b8cb84e3/1:1/w_1707,h_1708,c_limit/Shouts-Dunigan-Questions-Texted-Dad.jpg"
2347,Monster Magnet,https://i.scdn.co/image/ab6761610000e5ebe8fe6162d85f56cdf39b5bbb
2348,Hardcore Superstar,https://i.scdn.co/image/ab6761610000e5ebcacfc658bb464d9a32fbf0a8
2349,The Hellacopters,https://upload.wikimedia.org/wikipedia/commons/7/7b/Nick_royale_and_strings.jpg
2350,Audrey Horne,https://upload.wikimedia.org/wikipedia/en/0/0b/AudreyHorne.jpg
2351,Karnivool,https://upload.wikimedia.org/wikipedia/commons/d/dd/Karnivool_Rock_am_Ring_2014_%2836%29.JPG
2352,Tuvalu,https://i.guim.co.uk/img/media/bafee064262e83aeb80ec425ea2730f67ed3ce3d/0_0_5407_3602/master/5407.jpg?width=700&quality=85&auto=format&fit=max&s=413bf9e8075023aa3b6a9b0fcd61538d
2353,Animal Alpha,https://wibe-music.com/wp-content/uploads/2013/09/animal-alpha.jpeg
2354,Type O Negative,https://www.revolvermag.com/sites/default/files/styles/image_750_x_420/public/media/images/article/type-o-negative-joseph_cultice_circa_1993-webcrop.jpg?itok=ObFdBY4f&timestamp=1642098187
